Dataset,File,date,processing_timestamp,Units,HCHO_Mean (molecules/cm²),HCHO_Min (molecules/cm²),HCHO_Max (molecules/cm²),HCHO_Mean (DU),HCHO_Min (DU),HCHO_Max (DU),Min_Lat,Min_Lon,Max_Lat,Max_Lon,HCHO_7day_MA
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0412_v003-2019m0726t165707.nc,2019-04-12,7/26/2019,molecules/cm²,899500000000000.0,-9.91e+18,2.12e+18,0.03,-368.36,78.74,28.45,100.87,-25.75,-8.54,0.019999999999999993
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0414_v003-2019m0726t165454.nc,2019-04-14,7/26/2019,molecules/cm²,238400000000000.0,-9.76e+18,9.28e+18,0.01,-362.71,344.94,7.15,-31.74,6.95,-130.15,0.015714285714285705
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0417_v003-2019m0726t170257.nc,2019-04-17,7/26/2019,molecules/cm²,509800000000000.0,-9.97e+18,7.36e+18,0.02,-370.74,273.66,36.45,92.97,-6.55,6.16,0.018571428571428565
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0418_v003-2019m0726t165856.nc,2019-04-18,7/26/2019,molecules/cm²,936100000000000.0,-9.94e+18,3.21e+17,0.03,-369.35,11.92,-9.75,168.37,-11.15,-42.74,0.015714285714285705
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0426_v003-2019m0726t170244.nc,2019-04-26,7/26/2019,molecules/cm²,70190000000000.0,-9.88e+18,9.36e+18,0.0,-367.39,347.89,43.35,-107.45,-35.15,-133.25,0.015714285714285705
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0427_v003-2019m0726t170356.nc,2019-04-27,7/26/2019,molecules/cm²,17370000000000.0,-9.98e+18,4.84e+18,0.0,-371.14,180.0,13.75,39.56,37.55,-113.05,0.012857142857142848
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0430_v003-2019m0726t170113.nc,2019-04-30,7/26/2019,molecules/cm²,52710000000000.0,-9.95e+18,8.63e+18,0.0,-369.99,320.82,-8.85,15.36,11.65,102.27,0.012857142857142848
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0510_v003-2019m0726t165712.nc,2019-05-10,7/26/2019,molecules/cm²,169200000000000.0,-9.97e+18,9.85e+18,0.01,-370.47,366.01,50.85,62.46,-3.95,54.56,0.009999999999999992
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0512_v003-2019m0726t170612.nc,2019-05-12,7/26/2019,molecules/cm²,571900000000000.0,-9.99e+18,9.9e+18,0.02,-371.47,367.84,31.95,122.37,-14.65,-88.44,0.011428571428571422
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0513_v003-2019m0726t170245.nc,2019-05-13,7/26/2019,molecules/cm²,630700000000000.0,-9.95e+18,4.2e+18,0.02,-369.89,155.98,9.35,91.77,-0.65,42.56,0.011428571428571422
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0514_v003-2019m0726t170102.nc,2019-05-14,7/26/2019,molecules/cm²,1401000000000000.0,-9.95e+18,3.99e+18,0.05,-369.78,148.48,-1.45,65.87,-4.65,-55.24,0.014285714285714278
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0515_v003-2019m0726t170932.nc,2019-05-15,7/26/2019,molecules/cm²,-36010000000000.0,-9.91e+18,1.13e+18,0.0,-368.51,42.02,28.85,42.26,-10.35,-77.14,0.014285714285714278
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0516_v003-2019m0726t170420.nc,2019-05-16,7/26/2019,molecules/cm²,1823000000000000.0,-9.95e+18,9.68e+18,0.07,-369.92,359.74,-0.25,-5.24,-14.35,-153.35,0.02428571428571428
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0517_v003-2019m0726t170337.nc,2019-05-17,7/26/2019,molecules/cm²,47420000000000.0,-9.97e+18,9.8e+18,0.0,-370.56,364.15,37.55,-105.55,-29.25,-89.84,0.02428571428571428
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0518_v003-2019m0726t170946.nc,2019-05-18,7/26/2019,molecules/cm²,436200000000000.0,-1e+19,9.65e+18,0.02,-371.61,358.54,4.75,-132.65,-11.55,-122.95,0.025714285714285707
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0520_v003-2019m0726t170411.nc,2019-05-20,7/26/2019,molecules/cm²,1366000000000000.0,-9.88e+18,3.32e+18,0.05,-367.21,123.45,33.45,11.96,7.45,-99.15,0.029999999999999995
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0524_v003-2019m0726t171003.nc,2019-05-24,7/26/2019,molecules/cm²,202800000000000.0,-9.79e+18,1.88e+17,0.01,-363.92,6.97,38.05,37.46,10.35,21.76,0.02857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0525_v003-2019m0726t171030.nc,2019-05-25,7/26/2019,molecules/cm²,494500000000000.0,-9.85e+18,6.97e+18,0.02,-366.31,258.94,35.75,79.27,5.95,-54.04,0.02428571428571428
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0526_v003-2019m0726t170424.nc,2019-05-26,7/26/2019,molecules/cm²,-528600000000.0,-9.99e+18,7.91e+18,0.0,-371.37,293.98,-11.45,130.07,18.95,42.36,0.02428571428571428
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0527_v003-2019m0726t170420.nc,2019-05-27,7/26/2019,molecules/cm²,3319000000000000.0,-9.97e+18,7.41e+21,0.12,-370.45,275387.12,41.45,-45.14,51.65,-125.25,0.031428571428571424
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0528_v003-2019m0726t170739.nc,2019-05-28,7/26/2019,molecules/cm²,702300000000000.0,-9.95e+18,9.58e+18,0.03,-369.84,356.23,2.85,177.77,-8.55,-122.05,0.035714285714285705
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0605_v003-2019m0726t170416.nc,2019-06-05,7/26/2019,molecules/cm²,1415000000000000.0,-9.49e+18,3.49e+18,0.05,-352.84,129.66,30.35,-61.84,47.45,129.47,0.039999999999999994
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0617_v003-2019m0726t171226.nc,2019-06-17,7/26/2019,molecules/cm²,-127000000000000.0,-9.93e+18,7.47e+18,0.0,-369.21,277.52,3.85,62.16,4.55,-20.04,0.03285714285714285
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0619_v003-2019m0726t171307.nc,2019-06-19,7/26/2019,molecules/cm²,724900000000000.0,-9.95e+18,9.84e+18,0.03,-369.81,365.96,8.75,113.57,12.55,-167.15,0.035714285714285705
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0701_v003-2019m0726t171426.nc,2019-07-01,7/26/2019,molecules/cm²,63370000000000.0,-1e+19,8.47e+18,0.0,-371.7,314.98,44.05,45.16,7.35,-160.75,0.03285714285714285
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0703_v003-2019m0726t171356.nc,2019-07-03,7/26/2019,molecules/cm²,222200000000000.0,-9.82e+18,9.28e+18,0.01,-365.12,345.03,40.35,126.77,0.95,129.57,0.034285714285714274
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0709_v003-2019m0726t171247.nc,2019-07-09,7/26/2019,molecules/cm²,399600000000000.0,-1e+19,5.87e+18,0.01,-371.57,218.22,24.25,-106.35,38.75,21.66,0.018571428571428565
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0710_v003-2019m0726t171712.nc,2019-07-10,7/26/2019,molecules/cm²,861100000000000.0,-9.97e+18,6.68e+18,0.03,-370.64,248.2,37.55,17.96,3.55,-56.84,0.018571428571428565
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0712_v003-2019m0726t171716.nc,2019-07-12,7/26/2019,molecules/cm²,218800000000000.0,-9.97e+18,9.53e+18,0.01,-370.44,354.19,4.95,-63.54,34.45,-173.35,0.012857142857142848
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0714_v003-2019m0726t171316.nc,2019-07-14,7/26/2019,molecules/cm²,574800000000000.0,-9.9e+18,8.86e+18,0.02,-368.16,329.3,-19.15,-52.64,39.45,-57.24,0.015714285714285705
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0715_v003-2019m0726t171141.nc,2019-07-15,7/26/2019,molecules/cm²,768300000000000.0,-9.95e+18,8.21e+18,0.03,-369.7,305.35,28.85,124.17,31.25,89.47,0.015714285714285705
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0716_v003-2019m0726t171346.nc,2019-07-16,7/26/2019,molecules/cm²,1341000000000000.0,-9.94e+18,9.49e+18,0.05,-369.59,352.92,62.25,165.77,0.15,52.26,0.02285714285714285
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0717_v003-2019m0726t171427.nc,2019-07-17,7/26/2019,molecules/cm²,1659000000000000.0,-9.94e+18,4.49e+18,0.06,-369.61,166.75,33.65,98.27,29.65,-79.14,0.029999999999999992
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0718_v003-2019m0726t171702.nc,2019-07-18,7/26/2019,molecules/cm²,413100000000000.0,-9.99e+18,9e+18,0.02,-371.25,334.7,45.35,130.57,25.55,84.27,0.031428571428571424
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0719_v003-2019m0725t193939.nc,2019-07-19,7/25/2019,molecules/cm²,644700000000000.0,-9.9e+18,8.49e+18,0.02,-368.12,315.73,42.95,101.17,33.05,95.37,0.029999999999999995
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0721_v003-2019m0725t193613.nc,2019-07-21,7/25/2019,molecules/cm²,998800000000000.0,-1e+19,6.19e+18,0.04,-371.64,229.98,5.15,137.07,10.15,31.56,0.034285714285714274
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0722_v003-2019m0725t193831.nc,2019-07-22,7/25/2019,molecules/cm²,580500000000000.0,-1e+19,4.86e+18,0.02,-371.8,180.75,35.45,96.27,48.35,-113.75,0.034285714285714274
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0724_v003-2019m0725t193945.nc,2019-07-24,7/25/2019,molecules/cm²,1554000000000000.0,-9.98e+18,8.78e+18,0.06,-370.81,326.39,39.45,21.96,23.45,109.37,0.03857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0728_v003-2019m0729t072203.nc,2019-07-28,7/29/2019,molecules/cm²,617100000000000.0,-9.92e+18,6.8e+18,0.02,-368.94,252.68,23.25,80.17,13.85,44.46,0.034285714285714274
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0729_v003-2019m0730t072650.nc,2019-07-29,7/30/2019,molecules/cm²,322700000000000.0,-9.95e+18,8.17e+18,0.01,-369.96,303.6,5.95,124.67,29.55,-92.94,0.027142857142857135
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0730_v003-2019m0731t100918.nc,2019-07-30,7/31/2019,molecules/cm²,702900000000000.0,-9.99e+18,8.71e+18,0.03,-371.2,323.88,18.35,109.27,9.45,170.67,0.028571428571428564
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0801_v003-2019m0802t082557.nc,2019-08-01,8/2/2019,molecules/cm²,1251000000000000.0,-9.95e+18,8.41e+18,0.05,-370.01,312.45,39.25,130.77,2.05,-71.64,0.03285714285714285
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0802_v003-2019m0803t074415.nc,2019-08-02,8/3/2019,molecules/cm²,1282000000000000.0,-9.94e+18,8.6e+18,0.05,-369.48,319.77,49.55,94.27,31.65,-88.84,0.03428571428571428
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0804_v003-2019m0805t080153.nc,2019-08-04,8/5/2019,molecules/cm²,1110000000000000.0,-1e+19,2.63e+18,0.04,-371.95,97.84,19.95,128.77,24.25,-159.45,0.03714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0805_v003-2019m0807t231412.nc,2019-08-05,8/7/2019,molecules/cm²,-81300000000000.0,-1e+19,1.72e+18,0.0,-371.68,64.03,-13.05,-73.14,7.05,-140.75,0.028571428571428564
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0806_v003-2019m0807t235505.nc,2019-08-06,8/7/2019,molecules/cm²,785300000000000.0,-9.94e+18,4.54e+18,0.03,-369.46,168.79,-7.65,164.27,-0.75,171.37,0.029999999999999995
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0807_v003-2019m0808t053206.nc,2019-08-07,8/8/2019,molecules/cm²,1.47e+16,-9.92e+18,1.01e+22,0.55,-368.76,376905.25,-0.05,29.76,-20.05,-137.05,0.10714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0809_v003-2019m0810t074353.nc,2019-08-09,8/10/2019,molecules/cm²,383500000000000.0,-9.94e+18,7.88e+18,0.01,-369.47,292.91,49.05,-105.35,-9.75,35.16,0.10428571428571429
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0810_v003-2019m0811t093203.nc,2019-08-10,8/11/2019,molecules/cm²,878900000000000.0,-9.85e+18,3.57e+18,0.03,-366.17,132.55,42.35,81.17,10.45,-54.64,0.10142857142857144
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0811_v003-2019m0812t081533.nc,2019-08-11,8/12/2019,molecules/cm²,1573000000000000.0,-9.67e+18,3.24e+17,0.06,-359.28,12.03,31.85,78.67,-36.25,141.37,0.10285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0812_v003-2019m0813t092905.nc,2019-08-12,8/13/2019,molecules/cm²,1104000000000000.0,-9.95e+18,2.91e+18,0.04,-369.77,108.05,27.25,93.57,18.95,128.27,0.10285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0813_v003-2019m0814t074658.nc,2019-08-13,8/14/2019,molecules/cm²,1667000000000000.0,-9.91e+18,2.71e+18,0.06,-368.46,100.55,-24.15,-54.74,26.95,116.07,0.11142857142857142
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0814_v003-2019m0815t112401.nc,2019-08-14,8/15/2019,molecules/cm²,2040000000000000.0,-9.9e+18,7.09e+18,0.08,-368.11,263.72,61.55,-123.45,30.05,89.17,0.11857142857142858
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0815_v003-2019m0816t222051.nc,2019-08-15,8/16/2019,molecules/cm²,1162000000000000.0,-9.93e+18,9.4e+18,0.04,-369.06,349.32,-1.15,-56.44,-41.65,-145.55,0.045714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0816_v003-2019m0817t102524.nc,2019-08-16,8/17/2019,molecules/cm²,1174000000000000.0,-1e+19,6.74e+18,0.04,-371.62,250.71,39.85,-105.65,-11.85,-171.25,0.049999999999999996
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0817_v003-2019m0818t112116.nc,2019-08-17,8/18/2019,molecules/cm²,2165000000000000.0,-9.72e+18,6.99e+18,0.08,-361.33,259.71,42.45,129.37,33.65,-153.05,0.05714285714285715
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0818_v003-2019m0819t091742.nc,2019-08-18,8/19/2019,molecules/cm²,545000000000000.0,-9.82e+18,6.99e+18,0.02,-365.1,259.71,36.75,100.17,33.65,-153.05,0.051428571428571435
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0820_v003-2019m0821t092742.nc,2019-08-20,8/21/2019,molecules/cm²,1545000000000000.0,-9.73e+18,9.22e+18,0.06,-361.8,342.84,-6.25,22.96,38.05,134.87,0.054285714285714284
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0821_v003-2019m0822t101909.nc,2019-08-21,8/22/2019,molecules/cm²,279000000000000.0,-9.99e+18,4.86e+18,0.01,-371.17,180.56,36.55,141.97,-35.65,-31.44,0.047142857142857146
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0822_v003-2019m0823t082029.nc,2019-08-22,8/23/2019,molecules/cm²,1605000000000000.0,-9.99e+18,8.32e+18,0.06,-371.47,309.22,47.75,98.57,11.45,-178.95,0.04428571428571428
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0823_v003-2019m0824t092606.nc,2019-08-23,8/24/2019,molecules/cm²,1221000000000000.0,-9.96e+18,9.68e+18,0.05,-370.28,360.0,-3.05,37.46,-41.95,122.37,0.045714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0824_v003-2019m0825t081216.nc,2019-08-24,8/25/2019,molecules/cm²,1839000000000000.0,-9.9e+18,5.36e+18,0.07,-367.98,199.23,10.15,15.36,10.75,-138.95,0.05
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0825_v003-2019m0826t072244.nc,2019-08-25,8/26/2019,molecules/cm²,1347000000000000.0,-9.96e+18,2.76e+18,0.05,-370.25,102.57,32.25,-48.24,20.95,-99.75,0.045714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0826_v003-2019m0827t080940.nc,2019-08-26,8/27/2019,molecules/cm²,435600000000000.0,-9.96e+18,6.45e+18,0.02,-370.28,239.94,-28.15,151.07,-35.25,136.67,0.045714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0827_v003-2019m0828t065659.nc,2019-08-27,8/28/2019,molecules/cm²,564500000000000.0,-9.99e+18,9.58e+18,0.02,-371.23,356.22,17.35,38.86,32.15,176.67,0.04
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0829_v003-2019m0830t070955.nc,2019-08-29,8/30/2019,molecules/cm²,1394000000000000.0,-9.92e+18,9.22e+18,0.05,-368.6,342.85,23.55,83.87,16.05,67.27,0.045714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0830_v003-2019m0831t074441.nc,2019-08-30,8/31/2019,molecules/cm²,757500000000000.0,-9.93e+18,9.62e+18,0.03,-369.05,357.48,23.35,73.07,1.75,34.96,0.041428571428571426
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0831_v003-2019m0901t081923.nc,2019-08-31,9/1/2019,molecules/cm²,825700000000000.0,-9.89e+18,7.35e+18,0.03,-367.55,273.19,40.85,-95.44,35.55,123.97,0.038571428571428576
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0901_v003-2019m0902t071506.nc,2019-09-01,9/2/2019,molecules/cm²,1852000000000000.0,-9.83e+18,8.65e+18,0.07,-365.34,321.43,43.95,93.47,9.05,-13.54,0.038571428571428576
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0902_v003-2019m0903t075324.nc,2019-09-02,9/3/2019,molecules/cm²,2053000000000000.0,-9.87e+18,7.88e+18,0.08,-366.74,292.9,15.95,-162.25,8.55,75.27,0.042857142857142864
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0903_v003-2019m0904t064509.nc,2019-09-03,9/4/2019,molecules/cm²,1470000000000000.0,-9.92e+18,9.83e+18,0.05,-368.9,365.44,16.05,-162.25,-11.95,142.87,0.047142857142857146
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0904_v003-2019m0905t073920.nc,2019-09-04,9/5/2019,molecules/cm²,1263000000000000.0,-9.95e+18,9.07e+18,0.05,-369.79,337.26,22.45,-83.74,15.05,-71.34,0.05142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0909_v003-2019m0911t065226.nc,2019-09-09,9/11/2019,molecules/cm²,2726000000000000.0,-9.94e+18,8.31e+18,0.1,-369.67,309.03,24.55,162.37,-20.55,-68.64,0.05857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0910_v003-2019m0911t071858.nc,2019-09-10,9/11/2019,molecules/cm²,2279000000000000.0,-9.93e+18,9.43e+18,0.08,-369.31,350.42,1.05,-65.64,12.95,-86.44,0.06571428571428573
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0911_v003-2019m0912t074917.nc,2019-09-11,9/12/2019,molecules/cm²,1850000000000000.0,-9.7e+18,8.46e+18,0.07,-360.39,314.62,-0.65,144.37,-38.45,38.96,0.07142857142857142
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0912_v003-2019m0913t183300.nc,2019-09-12,9/13/2019,molecules/cm²,1916000000000000.0,-9.92e+18,9.96e+18,0.07,-368.79,370.15,31.85,99.17,2.05,78.27,0.07142857142857142
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0913_v003-2019m0914t080245.nc,2019-09-13,9/14/2019,molecules/cm²,1269000000000000.0,-9.82e+18,8.85e+18,0.05,-365.13,329.07,6.95,21.36,-17.95,-13.44,0.06714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0914_v003-2019m0915t063627.nc,2019-09-14,9/15/2019,molecules/cm²,1183000000000000.0,-9.99e+18,9.9e+18,0.04,-371.28,368.07,10.45,-11.94,-18.35,49.76,0.06571428571428571
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0915_v003-2019m0916t073931.nc,2019-09-15,9/16/2019,molecules/cm²,1394000000000000.0,-9.98e+18,9.88e+18,0.05,-371.17,367.16,-17.05,-70.44,15.75,105.67,0.06571428571428571
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0916_v003-2019m0917t095958.nc,2019-09-16,9/17/2019,molecules/cm²,2415000000000000.0,-9.99e+18,9.81e+18,0.09,-371.24,364.49,-41.35,175.77,-14.75,150.97,0.0642857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0917_v003-2019m0918t073333.nc,2019-09-17,9/18/2019,molecules/cm²,1800000000000000.0,-9.59e+18,9.63e+18,0.07,-356.4,357.85,40.85,-4.14,4.85,-150.05,0.06285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0918_v003-2019m0919t080942.nc,2019-09-18,9/19/2019,molecules/cm²,1954000000000000.0,-9.75e+18,9.96e+18,0.07,-362.29,370.22,22.75,-107.75,-13.45,-142.65,0.06285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0919_v003-2019m0920t071852.nc,2019-09-19,9/20/2019,molecules/cm²,2477000000000000.0,-9.78e+18,9.2e+18,0.09,-363.57,341.89,19.65,-97.54,15.15,-148.95,0.06571428571428571
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0920_v003-2019m0921t081332.nc,2019-09-20,9/21/2019,molecules/cm²,1685000000000000.0,-9.85e+18,7e+18,0.06,-366.02,260.03,26.05,99.17,-36.95,64.66,0.06714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0921_v003-2019m0922t071436.nc,2019-09-21,9/22/2019,molecules/cm²,3007000000000000.0,-9.96e+18,9.94e+18,0.11,-370.42,369.56,5.45,-61.84,-8.05,-3.74,0.07714285714285715
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0922_v003-2019m0923t081854.nc,2019-09-22,9/23/2019,molecules/cm²,2344000000000000.0,-9.7e+18,8.74e+18,0.09,-360.39,324.95,-24.65,131.57,-30.85,-33.24,0.08285714285714287
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0923_v003-2019m0924t071900.nc,2019-09-23,9/24/2019,molecules/cm²,1565000000000000.0,-9.95e+18,9.95e+18,0.06,-369.89,369.79,14.55,-35.94,-15.95,50.66,0.07857142857142858
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0924_v003-2019m0925t082426.nc,2019-09-24,9/25/2019,molecules/cm²,2487000000000000.0,-9.88e+18,9.97e+18,0.09,-367.14,370.52,-2.85,80.37,-8.35,-11.14,0.08142857142857142
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0925_v003-2019m0926t081151.nc,2019-09-25,9/26/2019,molecules/cm²,423600000000000.0,-9.99e+18,9.9e+18,0.02,-371.25,367.95,32.65,107.77,-4.85,-160.25,0.07428571428571429
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0926_v003-2019m0927t101430.nc,2019-09-26,9/27/2019,molecules/cm²,1388000000000000.0,-9.81e+18,9.09e+18,0.05,-364.58,337.91,-1.75,33.96,-5.65,-57.84,0.06857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0928_v003-2019m0929t070944.nc,2019-09-28,9/29/2019,molecules/cm²,751200000000000.0,-9.9e+18,9.87e+18,0.03,-368.05,367.02,8.85,34.66,-29.75,-48.74,0.0642857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0929_v003-2019m0930t081535.nc,2019-09-29,9/30/2019,molecules/cm²,1201000000000000.0,-9.48e+18,8.39e+18,0.04,-352.22,311.91,34.65,-57.64,-31.25,64.26,0.054285714285714284
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m0930_v003-2019m1001t070701.nc,2019-09-30,10/1/2019,molecules/cm²,919200000000000.0,-9.87e+18,9.07e+18,0.03,-366.91,337.31,1.45,58.76,-20.35,99.97,0.045714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m1001_v003-2019m1002t081044.nc,2019-10-01,10/2/2019,molecules/cm²,429800000000000.0,-9.94e+18,9.4e+18,0.02,-369.67,349.3,-11.55,-46.24,-43.95,171.47,0.04
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m1002_v003-2019m1003t091148.nc,2019-10-02,10/3/2019,molecules/cm²,539200000000000.0,-9.79e+18,8.8e+18,0.02,-363.91,327.16,39.45,-94.24,5.35,-164.15,0.03
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m1003_v003-2019m1004t190614.nc,2019-10-03,10/4/2019,molecules/cm²,1680000000000000.0,-9.99e+18,9.98e+18,0.06,-371.35,371.08,-6.85,153.67,-27.35,44.66,0.03571428571428571
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m1004_v003-2019m1005t091629.nc,2019-10-04,10/5/2019,molecules/cm²,1469000000000000.0,-9.95e+18,9.6e+18,0.05,-369.87,356.91,6.95,-54.44,-22.25,-41.94,0.03571428571428571
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m1005_v003-2019m1006t071426.nc,2019-10-05,10/6/2019,molecules/cm²,1841000000000000.0,-9.85e+18,9.45e+18,0.07,-366.32,351.24,0.25,56.66,-17.35,-141.85,0.041428571428571426
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m1006_v003-2019m1007t081143.nc,2019-10-06,10/7/2019,molecules/cm²,-95270000000000.0,-1e+19,8.86e+18,0.0,-371.79,329.18,57.55,-121.95,-35.25,163.27,0.03571428571428571
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m1007_v003-2019m1008t073905.nc,2019-10-07,10/8/2019,molecules/cm²,2288000000000000.0,-9.97e+18,9.99e+18,0.09,-370.71,371.39,33.55,100.67,-6.45,45.46,0.04428571428571428
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m1008_v003-2019m1009t081308.nc,2019-10-08,10/9/2019,molecules/cm²,724700000000000.0,-9.91e+18,9.78e+18,0.03,-368.23,363.43,-13.25,-72.14,-39.85,118.37,0.045714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m1009_v003-2019m1010t200629.nc,2019-10-09,10/10/2019,molecules/cm²,1561000000000000.0,-9.68e+18,9.95e+18,0.06,-359.69,369.92,19.15,85.57,-10.65,49.46,0.051428571428571435
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m1010_v003-2019m1011t060806.nc,2019-10-10,10/11/2019,molecules/cm²,786500000000000.0,-9.95e+18,9.94e+18,0.03,-369.83,369.54,6.75,150.57,8.35,-177.15,0.047142857142857146
OMI-Aura,OMI-Aura_L3-OMHCHOd_2019m1011_v003-2019m1013t081550.nc,2019-10-11,10/13/2019,molecules/cm²,5054000000000.0,-9.94e+18,9.98e+18,0.0,-369.6,371.02,7.55,-6.64,17.95,-77.14,0.039999999999999994
